Game ID,Date,Away Team,Home Team,Away Roster,Home Roster,Away Score,Home Score,Away Goalie,Home Goalie
401559899,"6:00 PM, January 15, 2024",BOS,PIM,"N. Bastian, S. Bowers, J. Bratt, E. Haula, N. Hischier, A. Holtz, C. Lazar, M. McLeod, D. Mercer, C. Tierney, T. Toffoli, M. Willman, K. Bahl, L. Hughes, J. Marino, C. Miller, S. Nemec, B. Smith","J. Boqvist, C. Coyle, J. DeBrusk, T. Frederic, M. Geekie, D. Heinen, J. Lauko, B. Marchand, D. Pastrnak, O. Steen, P. Zacha, J. van Riemsdyk, M. Grzelcyk, H. Lindholm, M. Lohrei, C. McAvoy, K. Shattenkirk, P. Wotherspoon",PN,3,N. Daws,J. Swayman
401559893,"1:00 AM, January 14, 2024",BOS,STL,"J. Beecher, J. Boqvist, C. Coyle, J. DeBrusk, T. Frederic, M. Geekie, D. Heinen, J. Lauko, B. Marchand, D. Pastrnak, O. Steen, J. van Riemsdyk, M. Grzelcyk, H. Lindholm, M. Lohrei, C. McAvoy, K. Shattenkirk, P. Wotherspoon","S. Blais, P. Buchnevich, K. Hayes, K. Kapanen, J. Kyrou, J. Neighbours, B. Saad, B. Schenn, O. Sundqvist, R. Thomas, A. Toropchenko, N. Walker, J. Faulk, M. Kessel, T. Krug, N. Leddy, C. Parayko, S. Perunovich",4,3,J. Swayman,J. Binnington
401560401,"11:00 PM, March 30, 2024",BOS,WSH,"J. Beecher, J. Boqvist, J. Brazeau, C. Coyle, J. DeBrusk, T. Frederic, M. Geekie, D. Heinen, J. Lauko, B. Marchand, D. Pastrnak, P. Zacha, B. Carlo, M. Grzelcyk, H. Lindholm, C. McAvoy, A. Peeke, K. Shattenkirk","N. Dowd, H. Lapierre, B. Malenstyn, C. McMichael, S. Milano, I. Miroshnichenko, T.J. Oshie, A. Ovechkin, M. Pacioretty, A. Protas, M. Sgarbossa, D. Strome, A. Alexeyev, J. Carlson, M. Fehervary, V. Iorio, N. Jensen, T. van Riemsdyk",3,2,J. Swayman,C. Lindgren
401559426,"12:00 AM, November 10, 2023",NYI,BOS,"M. Barzal, C. Cizikas, C. Clutterbuck, H. Fasching, S. Holmstrom, B. Horvat, A. Lee, M. Martin, B. Nelson, J. Pageau, K. Palmieri, O. Wahlstrom, S. Aho, S. Bolduc, N. Dobson, S. Mayfield, R. Pulock, A. Romanov","J. Beecher, P. Brown, C. Coyle, J. DeBrusk, T. Frederic, D. Heinen, B. Marchand, D. Pastrnak, M. Poitras, O. Steen, P. Zacha, J. van Riemsdyk, B. Carlo, D. Forbort, H. Lindholm, M. Lohrei, I. Mitchell, K. Shattenkirk",2,5,I. Sorokin,L. Ullmark
401560466,"11:00 PM, April 9, 2024",CAR,BOS,"S. Aho, J. Drury, J. Fast, J. Guentzel, S. Jarvis, E. Kuznetsov, J. Martinook, M. Necas, S. Noesen, J. Staal, A. Svechnikov, T. Teravainen, B. Burns, J. Chatfield, D. Orlov, B. Pesce, B. Skjei, J. Slavin","J. Beecher, J. Boqvist, C. Coyle, J. DeBrusk, T. Frederic, M. Geekie, D. Heinen, J. Lauko, B. Marchand, D. Pastrnak, P. Zacha, J. van Riemsdyk, B. Carlo, M. Grzelcyk, H. Lindholm, C. McAvoy, A. Peeke, P. Wotherspoon",4,1,P. Kochetkov,J. Swayman
401559487,"12:00 AM, November 19, 2023",MTL,BOS,"J. Anderson, C. Caufield, C. Dvorak, J. Evans, B. Gallagher, S. Monahan, A. Newhook, T. Pearson, M. Pezzetta, J. Slafkovsky, N. Suzuki, J. Ylonen, J. Barron, K. Guhle, J. Harris, J. Kovacevic, G. Lindstrom, M. Matheson","J. Beecher, C. Coyle, J. DeBrusk, T. Frederic, D. Heinen, J. Lauko, B. Marchand, D. Pastrnak, M. Poitras, O. Steen, P. Zacha, J. van Riemsdyk, B. Carlo, D. Forbort, H. Lindholm, M. Lohrei, C. McAvoy, K. Shattenkirk",2,5,J. Allen,J. Swayman
401559953,"12:00 AM, January 23, 2024",WPG,BOS,"M. Appleton, M. Barron, K. Connor, N. Ehlers, A. Iafallo, A. Jonsson-Fjallby, R. Kupari, A. Lowry, V. Namestnikov, N. Niederreiter, C. Perfetti, D. Toninato, D. DeMelo, B. Dillon, J. Morrissey, N. Pionk, D. Samberg, N. Schmidt","J. Boqvist, C. Coyle, J. DeBrusk, T. Frederic, M. Geekie, D. Heinen, J. Lauko, B. Marchand, D. Pastrnak, M. Poitras, P. Zacha, J. van Riemsdyk, B. Carlo, D. Forbort, M. Grzelcyk, H. Lindholm, C. McAvoy, P. Wotherspoon",1,4,C. Hellebuyck,J. Swayman
401559462,"12:00 AM, November 15, 2023",BOS,BUF,"J. Beecher, C. Coyle, J. DeBrusk, T. Frederic, D. Heinen, J. Lauko, B. Marchand, D. Pastrnak, M. Poitras, O. Steen, P. Zacha, J. van Riemsdyk, B. Carlo, D. Forbort, H. Lindholm, M. Lohrei, C. McAvoy, K. Shattenkirk","D. Cozens, Z. Girgensons, J. Greenway, T. Jost, P. Krebs, C. Mittelstadt, K. Okposo, V. Olofsson, J. Peterka, L. Rousek, J. Skinner, T. Thompson, C. Clifton, R. Dahlin, E. Johnson, R. Johnson, O. Power, M. Samuelsson",5,2,L. Ullmark,D. Levi
401559552,"12:00 AM, November 28, 2023",BOS,CBJ,"J. Beecher, C. Coyle, J. DeBrusk, T. Frederic, M. Geekie, D. Heinen, J. Lauko, B. Marchand, D. Pastrnak, M. Poitras, P. Zacha, J. van Riemsdyk, B. Carlo, D. Forbort, M. Grzelcyk, H. Lindholm, C. McAvoy, K. Shattenkirk","Y. Chinakhov, J. Danforth, A. Fantilli, J. Gaudreau, B. Jenner, S. Kuraly, P. Laine, K. Marchenko, E. Robinson, C. Sillinger, A. Texier, D. Voronkov, J. Bean, A. Boqvist, E. Gudbranson, D. Jiricek, I. Provorov, Z. Werenski",2,5,J. Swayman,S. Martin
401560376,"11:30 PM, March 27, 2024",BOS,PIM,"J. Beecher, J. Boqvist, J. Brazeau, C. Coyle, J. DeBrusk, T. Frederic, M. Geekie, D. Heinen, B. Marchand, D. Pastrnak, P. Zacha, J. van Riemsdyk, B. Carlo, M. Grzelcyk, H. Lindholm, C. McAvoy, A. Peeke, P. Wotherspoon","M. Chaffee, A. Cirelli, A. Duclair, M. Eyssimont, L. Glendening, B. Hagel, T. Jeannot, N. Kucherov, T. Motte, N. Paul, B. Point, S. Stamkos, E. Cernak, M. Dumba, V. Hedman, E. Martinsen Lilleberg, N. Perbix, D. Raddysh",PN,3,L. Ullmark,A. Vasilevskiy
401559741,"1:00 AM, December 23, 2023",BOS,WPG,"J. Beecher, C. Coyle, J. DeBrusk, T. Frederic, M. Geekie, D. Heinen, J. Lauko, B. Marchand, D. Pastrnak, O. Steen, P. Zacha, J. van Riemsdyk, B. Carlo, H. Lindholm, M. Lohrei, C. McAvoy, K. Shattenkirk, P. Wotherspoon","M. Appleton, M. Barron, N. Ehlers, D. Gustafsson, A. Iafallo, A. Jonsson-Fjallby, A. Lowry, V. Namestnikov, N. Niederreiter, C. Perfetti, M. Scheifele, G. Vilardi, D. DeMelo, B. Dillon, J. Morrissey, N. Pionk, D. Samberg, N. Schmidt",1,5,J. Swayman,C. Hellebuyck
401560012,"12:00 AM, February 7, 2024",CGY,BOS,"M. Backlund, B. Coleman, W. Duehr, J. Huberdeau, N. Kadri, A. Kuzmenko, A. Mangiapane, J. Pelletier, M. Pospisil, K. Rooney, Y. Sharangovich, C. Zary, R. Andersson, N. Hanifin, O. Kylington, B. Pachal, C. Tanev, M. Weegar","J. Boqvist, C. Coyle, J. DeBrusk, T. Frederic, M. Geekie, D. Heinen, J. Lauko, B. Marchand, D. Pastrnak, O. Steen, P. Zacha, J. van Riemsdyk, B. Carlo, D. Forbort, M. Grzelcyk, H. Lindholm, C. McAvoy, K. Shattenkirk",4,1,J. Markstrom,J. Swayman
401559589,"12:00 AM, December 3, 2023",BOS,TOR,"C. Coyle, J. DeBrusk, T. Frederic, M. Geekie, D. Heinen, J. Lauko, B. Marchand, D. Pastrnak, M. Poitras, O. Steen, P. Zacha, J. van Riemsdyk, B. Carlo, D. Forbort, M. Grzelcyk, H. Lindholm, C. McAvoy, K. Shattenkirk","T. Bertuzzi, M. Domi, N. Gregor, C. Jarnkrok, D. Kampf, M. Knies, M. Marner, A. Matthews, W. Nylander, R. Reaves, N. Robertson, J. Tavares, S. Benoit, T. Brodie, W. Lagesson, J. McCabe, M. Rielly, C. Timmins",4,3,L. Ullmark,J. Woll
401560341,"5:00 PM, March 23, 2024",BOS,PHI,"J. Boqvist, J. Brazeau, C. Coyle, J. DeBrusk, T. Frederic, M. Geekie, D. Heinen, J. Lauko, B. Marchand, D. Pastrnak, P. Zacha, J. van Riemsdyk, B. Carlo, M. Grzelcyk, H. Lindholm, M. Lohrei, C. McAvoy, A. Peeke","B. Brink, N. Cates, S. Couturier, J. Farabee, T. Foerster, M. Frost, G. Hathaway, T. Konecny, S. Laughton, O. Lycksell, R. Poehling, O. Tippett, R. Attard, A. Ginning, E. Johnson, T. Sanheim, C. York, E. Zamula",2,3,L. Ullmark,S. Ersson
401560220,"12:00 AM, March 8, 2024",TOR,BOS,"T. Bertuzzi, M. Domi, N. Gregor, C. Jarnkrok, D. Kampf, M. Knies, M. Marner, A. Matthews, B. McMann, W. Nylander, R. Reaves, J. Tavares, S. Benoit, T. Brodie, T. Liljegren, I. Lyubushkin, J. McCabe, M. Rielly","J. Boqvist, J. Brazeau, C. Coyle, J. DeBrusk, T. Frederic, M. Geekie, D. Heinen, J. Lauko, B. Marchand, D. Pastrnak, P. Zacha, J. van Riemsdyk, B. Carlo, M. Grzelcyk, M. Lohrei, C. McAvoy, K. Shattenkirk, P. Wotherspoon",1,4,J. Woll,J. Swayman
401559241,"11:30 PM, October 11, 2023",CHI,BOS,"A. Athanasiou, C. Bedard, J. Dickinson, R. Donato, N. Foligno, C. Guttman, T. Hall, T. Johnson, B. Katchouk, C. Perry, T. Raddysh, L. Reichel, S. Jones, W. Kaiser, K. Korchinski, C. Murphy, J. Tinordi, A. Vlasic","J. Beecher, C. Coyle, J. DeBrusk, T. Frederic, M. Geekie, J. Lauko, M. Lucic, B. Marchand, D. Pastrnak, M. Poitras, P. Zacha, J. van Riemsdyk, B. Carlo, D. Forbort, M. Grzelcyk, H. Lindholm, C. McAvoy, K. Shattenkirk",1,3,A. Soderblom,L. Ullmark
401560445,"7:30 PM, April 6, 2024",FLA,BOS,"A. Barkov, S. Bennett, N. Cousins, J. Gadjovich, R. Lomberg, A. Lundell, E. Luostarinen, S. Reinhart, E. Rodrigues, K. Stenlund, V. Tarasenko, M. Tkachuk, O. Ekman-Larsson, G. Forsling, D. Kulikov, J. Mahura, N. Mikkola, B. Montour","J. Beecher, J. Boqvist, C. Coyle, J. DeBrusk, T. Frederic, M. Geekie, D. Heinen, J. Lauko, B. Marchand, D. Pastrnak, P. Zacha, J. van Riemsdyk, B. Carlo, M. Grzelcyk, H. Lindholm, C. McAvoy, A. Peeke, P. Wotherspoon",2,3,S. Bobrovsky,L. Ullmark
401559794,"10:00 PM, December 31, 2023",BOS,DET,"J. Beecher, C. Coyle, J. DeBrusk, T. Frederic, M. Geekie, D. Heinen, J. Lauko, B. Marchand, G. Merkulov, D. Pastrnak, O. Steen, P. Zacha, B. Carlo, H. Lindholm, M. Lohrei, C. McAvoy, K. Shattenkirk, P. Wotherspoon","J.T. Compher, A. Copp, A. DeBrincat, R. Fabbri, C. Fischer, P. Kane, D. Larkin, D. Perron, M. Rasmussen, L. Raymond, D. Sprong, J. Veleno, B. Chiarot, S. Gostisbehere, O. Maatta, J. Petry, M. Seider, J. Walman",5,3,J. Swayman,A. Lyon
401559852,"2:00 AM, January 9, 2024",BOS,COL,"J. Beecher, J. Boqvist, C. Coyle, J. DeBrusk, T. Frederic, M. Geekie, D. Heinen, B. Marchand, D. Pastrnak, M. Poitras, O. Steen, P. Zacha, B. Carlo, M. Grzelcyk, H. Lindholm, C. McAvoy, K. Shattenkirk, P. Wotherspoon","A. Cogliano, R. Colton, J. Drouin, R. Johansen, J. Kiviranta, K. MacDermid, N. MacKinnon, V. Nichushkin, L. O'Connor, F. Olofsson, J. Polin, M. Rantanen, S. Girard, J. Johnson, C. Jones, C. Makar, S. Malinski, D. Toews",3,4,J. Swayman,A. Georgiev
401560168,"12:00 AM, March 1, 2024",VGK,BOS,"M. Amadio, I. Barbashev, B. Brisson, P. Cotter, B. Froese, W. Karlsson, K. Kolesar, J. Marchessault, M. Morelli, S. Rempal, N. Roy, C. Stephenson, N. Hague, A. Martinez, B. McNabb, A. Pietrangelo, S. Theodore, Z. Whitecloud","J. Boqvist, J. Brazeau, C. Coyle, J. DeBrusk, T. Frederic, M. Geekie, D. Heinen, J. Lauko, B. Marchand, D. Pastrnak, P. Zacha, J. van Riemsdyk, B. Carlo, M. Grzelcyk, M. Lohrei, C. McAvoy, K. Shattenkirk, P. Wotherspoon",4,5,A. Hill,J. Swayman
401559862,"2:00 AM, January 10, 2024",BOS,ARI,"J. Beecher, J. Boqvist, C. Coyle, J. DeBrusk, T. Frederic, M. Geekie, D. Heinen, B. Marchand, D. Pastrnak, M. Poitras, P. Zacha, J. van Riemsdyk, M. Grzelcyk, H. Lindholm, M. Lohrei, C. McAvoy, K. Shattenkirk, P. Wotherspoon","N. Bjugstad, M. Carcone, L. Cooley, L. Crouse, D. Guenther, C. Keller, A. Kerfoot, J. Kirkland, M. Maccelli, J. McBain, L. O'Brien, N. Schmaltz, T. Dermott, M. Dumba, S. Durzi, M. Kesselring, J.J. Moser, T. Stecher",3,4,J. Swayman,C. Ingram
401559786,"12:00 AM, December 31, 2023",BOS,PIM,"N. Bastian, J. Bratt, E. Haula, N. Hischier, A. Holtz, J. Hughes, M. McLeod, T. Meier, D. Mercer, O. Palat, C. Tierney, T. Toffoli, K. Bahl, L. Hughes, J. Marino, S. Nemec, J. Siegenthaler, B. Smith","J. Beecher, C. Coyle, J. DeBrusk, T. Frederic, M. Geekie, D. Heinen, J. Lauko, B. Marchand, G. Merkulov, D. Pastrnak, P. Zacha, J. van Riemsdyk, B. Carlo, M. Grzelcyk, H. Lindholm, M. Lohrei, C. McAvoy, K. Shattenkirk",PN,5,V. Vanecek,L. Ullmark
401560094,"6:00 PM, February 19, 2024",DAL,BOS,"J. Benn, T. Dellandrea, R. Faksa, R. Hintz, W. Johnston, M. Marchment, J. Pavelski, J. Robertson, T. Seguin, C. Smith, S. Steel, J. Hanley, T. Harley, E. Lindell, A. Petrovic, D. Pouliot, R. Suter","J. Boqvist, J. Brazeau, C. Coyle, J. DeBrusk, T. Frederic, M. Geekie, D. Heinen, B. Marchand, D. Pastrnak, A. Richard, P. Zacha, J. van Riemsdyk, B. Carlo, D. Forbort, M. Grzelcyk, H. Lindholm, C. McAvoy, K. Shattenkirk",3,4,J. Oettinger,J. Swayman
401559397,"11:00 PM, November 4, 2023",BOS,DET,"J. Beecher, C. Coyle, J. DeBrusk, T. Frederic, M. Geekie, D. Heinen, B. Marchand, D. Pastrnak, M. Poitras, O. Steen, P. Zacha, J. van Riemsdyk, B. Carlo, H. Lindholm, M. Lohrei, I. Mitchell, K. Shattenkirk, P. Wotherspoon","J.T. Compher, A. Copp, A. Czarnik, A. DeBrincat, K. Kostin, D. Larkin, D. Perron, M. Rasmussen, L. Raymond, D. Sprong, J. Veleno, B. Chiarot, S. Gostisbehere, J. Holl, O. Maatta, J. Petry, M. Seider, J. Walman",4,5,L. Ullmark,V. Husso
401560202,"12:00 AM, March 5, 2024",BOS,TOR,"J. Boqvist, J. Brazeau, C. Coyle, J. DeBrusk, T. Frederic, M. Geekie, D. Heinen, J. Lauko, B. Marchand, D. Pastrnak, P. Zacha, J. van Riemsdyk, B. Carlo, M. Grzelcyk, M. Lohrei, C. McAvoy, K. Shattenkirk, P. Wotherspoon","T. Bertuzzi, M. Domi, P. Holmberg, C. Jarnkrok, D. Kampf, M. Knies, M. Marner, A. Matthews, B. McMann, W. Nylander, R. Reaves, J. Tavares, S. Benoit, T. Brodie, T. Liljegren, I. Lyubushkin, J. McCabe, M. Rielly",4,1,J. Swayman,J. Woll
401559335,"11:00 PM, October 26, 2023",ANA,BOS,"L. Carlsson, S. Carrick, A. Henrique, R. Johnston, M. Jones, B. Leason, M. McTavish, J. Silfverberg, R. Strome, T. Terry, F. Vatrano, T. Zegras, C. Fowler, R. Gudas, J. LaCombe, I. Lyubushkin, P. Mintyukov, U. Vaakanainen","J. Beecher, J. Boqvist, P. Brown, C. Coyle, J. DeBrusk, T. Frederic, M. Geekie, B. Marchand, D. Pastrnak, M. Poitras, P. Zacha, J. van Riemsdyk, B. Carlo, D. Forbort, M. Grzelcyk, H. Lindholm, C. McAvoy, K. Shattenkirk",4,3,J. Gibson,L. Ullmark
401560052,"12:00 AM, February 14, 2024",BOS,PIM,"M. Chaffee, A. Cirelli, M. Eyssimont, L. Glendening, B. Hagel, T. Jeannot, N. Kucherov, T. Motte, N. Paul, B. Point, C. Sheary, S. Stamkos, E. Cernak, H. Fleury, V. Hedman, E. Martinsen Lilleberg, N. Perbix, D. Raddysh","J. Boqvist, C. Coyle, J. DeBrusk, T. Frederic, M. Geekie, D. Heinen, B. Marchand, D. Pastrnak, A. Richard, O. Steen, P. Zacha, J. van Riemsdyk, B. Carlo, D. Forbort, M. Grzelcyk, H. Lindholm, C. McAvoy, K. Shattenkirk",PN,2,A. Vasilevskiy,L. Ullmark
